trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2025-05-13,13:00:00,5830.56,5870.31,5825.54,5868.31,6147,5855.44,BULLISH_DAILY_HIGH_BREAKOUT,1,0.45856473158370725,0.2987231417563105,0.3924468884568086
2025-05-15,17:00:00,5875.36,5924.55,5867.08,5913.5,8030,5906.09,BULLISH_DAILY_HIGH_BREAKOUT,1,0.01775598207491641,-0.03652659169696211,0.4849919675319234
2025-05-16,09:00:00,5911.59,5932.61,5907.86,5925.86,2711,5924.55,BULLISH_DAILY_HIGH_BREAKOUT,1,0.008100090113510493,0.1093512165322919,-0.6964389978838436
2025-05-19,21:00:00,5956.71,5965.13,5943.97,5960.93,4159,5958.84,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.1697721664236938,-0.3093477024558334,-0.41470039071084974
2025-05-26,01:00:00,5808.09,5862.59,5807.84,5858.36,5624,5857.34,BULLISH_DAILY_HIGH_BREAKOUT,1,0.025263042899386055,0.2261725124437556,0.0602557712397438
2025-05-27,09:00:00,5861.91,5898.89,5861.66,5891.64,3829,5881.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.32384870766034457,0.5871030816546706,0.3420100345574345
2025-05-29,01:00:00,5908.01,5990.01,5906.01,5985.76,7380,5939.04,BULLISH_DAILY_HIGH_BREAKOUT,1,0.012195610916568045,-1.0311138435219631,-1.4479364358076512
2025-06-02,21:00:00,5909.67,5944.81,5905.6,5937.85,3972,5922.21,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.2482379986021993,-0.42961678048452245,0.5422838232693621
2025-06-03,17:00:00,5934.84,5980.96,5928.23,5971.66,6047,5944.81,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.026960677600527706,-0.02210440647993538,0.23494304766178495
2025-06-04,09:00:00,5970.36,5986.59,5967.84,5982.86,2942,5980.96,BULLISH_DAILY_HIGH_BREAKOUT,1,0.045296062418308906,-0.2627505908545302,-0.13371531341198023
